id,created_at,text
1260528189601747000,Wed May 13 11:11:54 +0000 2020,@agrharsh Hi Harsh, while we are not privy to responding to such queries on social media, we assure you that Fitso… https://t.co/h61vt1piWv
1260528187924045800,Wed May 13 11:11:54 +0000 2020,@agrharsh Hi Harsh, while we are not privy to responding to such queries on social media, we assure you that Fitso… https://t.co/BuSXXuzcsY
1259098287736406000,Sat May 09 12:29:59 +0000 2020,@agrharsh Hi Harsh, to answer your safety-related query, Fitso team is ready to conduct its sessions with new guide… https://t.co/rdfE7L3GBx
1257207221340889000,Mon May 04 07:15:34 +0000 2020,@LokeshPathak3 Hi Lokesh, can you please share your ticket ID associated with the concern raised here? We will have… https://t.co/rW4ugHGEcr
1252862991420149800,Wed Apr 22 07:33:08 +0000 2020,@RajputShambhavi HI Shambhavi, we wish to inform you that your concern stands resolved from our end. Please reach o… https://t.co/LSCUw2osqL
1252862989704720400,Wed Apr 22 07:33:08 +0000 2020,@RajputShambhavi HI Shambhavi, we wish to inform you that your concern stands resolved from our end. Please reach o… https://t.co/aB2m4ZBYVw
1252862988047880200,Wed Apr 22 07:33:08 +0000 2020,@RajputShambhavi HI Shambhavi, we wish to inform you that your concern stands resolved from our end. Please reach o… https://t.co/dzIkBLOvaY
1252862986269548500,Wed Apr 22 07:33:07 +0000 2020,@RajputShambhavi HI Shambhavi, we wish to inform you that your concern stands resolved from our end. Please reach o… https://t.co/FsuOh3GjZf
1251201056031355000,Fri Apr 17 17:29:12 +0000 2020,@Jeetseth Hi Jeet, As per our internal update, we have been apprised that your issue has been resolved. Request you… https://t.co/UhuisHJVFQ
1251134119578226700,Fri Apr 17 13:03:13 +0000 2020,@Jojo04495846 Thanks Jyothi for the confirmation. Looking forward to seeing you soon at our pool :)
1251081375920214000,Fri Apr 17 09:33:38 +0000 2020,@RajputShambhavi Hi Shambhavi, your concern is registered with us and we are looking into your case on priority. We… https://t.co/Vy8bhFOx7z
1250841131954221000,Thu Apr 16 17:39:00 +0000 2020,@Jojo04495846 Hi Jyothi, I hope your issue stands resolved for now. We have also replied back to your email dropped… https://t.co/bJ4XoiCAbr
1250841130326868000,Thu Apr 16 17:38:59 +0000 2020,@Jojo04495846 Hi Jyothi, I hope your issue stands resolved for now. We have also replied back to your email dropped… https://t.co/SnsOk11PxQ
1250841128733008000,Thu Apr 16 17:38:59 +0000 2020,@Jojo04495846 Hi Jyothi, I hope your issue stands resolved for now. We have also replied back to your email dropped… https://t.co/clLFNhxaD6
1250841127160172500,Thu Apr 16 17:38:58 +0000 2020,@Jojo04495846 Hi Jyothi, I hope your issue stands resolved for now. We have also replied back to your email dropped… https://t.co/Nj4Y8eKHO6
1250841125541175300,Thu Apr 16 17:38:58 +0000 2020,@Jojo04495846 Hi Jyothi, I hope your issue stands resolved for now. We have also replied back to your email dropped… https://t.co/QA1HgHI1EP
1250841123934711800,Thu Apr 16 17:38:58 +0000 2020,@Jojo04495846 @10 Hi Jyothi, I hope your issue stands resolved for now. We have also replied back to your email dro… https://t.co/t05pgYrglC
1250841122361860000,Thu Apr 16 17:38:57 +0000 2020,@Jojo04495846 Hi Jyothi, I hope your issue stands resolved for now. We have also replied back to your email dropped… https://t.co/379Kz9m3Dr
1250421138724798500,Wed Apr 15 13:50:05 +0000 2020,@juhi217 Thanks Juhi for acknowledging the resolution. We sincerely appreciate your patience and continuous support for Fitso.  Keep safe :)
1250421137147756500,Wed Apr 15 13:50:05 +0000 2020,@juhi217 Thanks Juhi for acknowledging the resolution. We sincerely appreciate your patience and continuous support for Fitso.  Keep safe :)
1250319131515093000,Wed Apr 15 07:04:45 +0000 2020,@sushmitapatra Hey Sushmita, We hope your issue has been resolved.
1250319092927443000,Wed Apr 15 07:04:36 +0000 2020,@sushmitapatra Hey Sushmita, We hope your issue has been resolved.
1248971536335114200,Sat Apr 11 13:49:53 +0000 2020,@juhi217 Hi Juhi, we assure you that we are looking into your case on priority. We appreciate your patience here.
1248971534753861600,Sat Apr 11 13:49:53 +0000 2020,@juhi217 Hi Juhi, we assure you that we are looking into your case on priority. We appreciate your patience here.
1248971222013980700,Sat Apr 11 13:48:38 +0000 2020,@Jeetseth Hi Jeet, we assure you that we are looking into your case on priority. We request you to kindly allow us… https://t.co/MK6YbZrqfR
1248971220340502500,Sat Apr 11 13:48:38 +0000 2020,@Jeetseth Hi Jeet, we assure you that we are looking into your case on priority. We request you to kindly allow us… https://t.co/lIdflR1swt
1248971218725687300,Sat Apr 11 13:48:37 +0000 2020,@Jeetseth Hi Jeet, we assure you that we are looking into your case on priority. We request you to kindly allow us… https://t.co/9b32bO1Swt
1248508897775640600,Fri Apr 10 07:11:32 +0000 2020,@Juhi79718612 Hey Juhi, we hope you have received a call back from our side and your concern has been actioned on priority
1248136390866374700,Thu Apr 09 06:31:19 +0000 2020,@Jojo04495846 Hi Jojo, we have tried reaching out to you multiple times and have also responded to your mail yester… https://t.co/JiYjit9Rmt
1247796258703462400,Wed Apr 08 07:59:45 +0000 2020,@Juhi79718612 Thanks Juhi. We are getting the details checked and will connect with you over the same email.
1247473037718335500,Tue Apr 07 10:35:23 +0000 2020,@Juhi79718612 Hi Juhi, can you please share your ticket ID with us so that quickly confirm the status?
1246696238105297000,Sun Apr 05 07:08:40 +0000 2020,@RahulJa63836207 Hi Rahul, thanks for getting on the call. As discussed,  we will be awaiting your update based on… https://t.co/XtCUr4jjdI
1246021705815879700,Fri Apr 03 10:28:19 +0000 2020,@Jojo04495846 Can you please share your registered email ID with us so that we can check our records?
1245661180078641200,Thu Apr 02 10:35:43 +0000 2020,@VishalG212 Hey Vishal, It seems that you have received a call from our team and the issue stands closed.
1245380136507072500,Wed Apr 01 15:58:57 +0000 2020,@Jojo04495846 Can you please share your registered email ID with us so that we can check our records?
1245334914934780000,Wed Apr 01 12:59:15 +0000 2020,@Jojo04495846 Hi Jojo, sad to hear this but can you please share your concern/ user ID with us here so that we can… https://t.co/2sOgZY90kh
1244884691091476500,Tue Mar 31 07:10:13 +0000 2020,@sushmitapatra Hey Sushmita, Apologies for the bad experience. We will get someone to call you shortly so that we can discuss on this.
1243486623381090300,Fri Mar 27 10:34:48 +0000 2020,@pallasha Hey Pallavi, We understand how it feels for a swimmer to take a break from swimming. But we are sure that it won't be long.
1243455233864290300,Fri Mar 27 08:30:04 +0000 2020,@guptavishal2522 Hi Vishal, sorry for the bad experience. We have received an update that our support staff is in t… https://t.co/OborJDOMIO
1243455230798258200,Fri Mar 27 08:30:03 +0000 2020,@guptavishal2522 @Mcf_Faridabad Hi Vishal, sorry for the bad experience. We have received an update that our suppor… https://t.co/zy4WgXp7ih
1243455228881408000,Fri Mar 27 08:30:03 +0000 2020,@guptavishal2522 @Ritesh8585rites @MunCorpGurugram @mlkhattar Hi Vishal, sorry for the bad experience. We have rece… https://t.co/Gt7iMYL4Ii
